Datetime	Temp	Hum	Lux	UVI	Rain	Wind	timemin
2022/04/26:03:00:00	23.2	99	0.0	0	0.0	0.0	180
2022/04/26:03:05:00	23.2	99	0.0	0	0.0	0.0	185
2022/04/26:03:10:00	23.3	99	0.0	0	0.0	0.0	190
2022/04/26:03:15:00	23.4	99	0.0	0	0.0	0.0	195
2022/04/26:03:20:00	23.4	99	0.0	0	0.0	0.0	200
2022/04/26:03:25:00	23.5	99	0.0	0	0.0	0.0	205
2022/04/26:03:30:00	23.5	99	0.0	0	0.0	0.0	210
2022/04/26:03:35:00	23.5	99	0.0	0	0.0	0.0	215
2022/04/26:03:40:00	23.4	99	0.0	0	0.0	0.0	220
2022/04/26:03:45:00	23.3	99	0.0	0	0.0	0.0	225
2022/04/26:03:50:00	23.3	99	0.0	0	0.0	0.0	230
2022/04/26:03:55:00	23.3	99	0.0	0	0.0	0.0	235
2022/04/26:04:00:00	23.4	99	0.0	0	0.0	0.0	240
2022/04/26:04:05:00	23.5	99	0.0	0	0.0	0.0	245
2022/04/26:04:10:00	23.5	99	0.0	0	0.0	0.0	250
2022/04/26:04:15:00	23.5	99	0.0	0	0.0	0.0	255
2022/04/26:04:20:00	23.5	99	0.0	0	0.0	0.0	260
2022/04/26:04:25:00	23.4	99	0.0	0	0.0	0.0	265
2022/04/26:04:30:00	23.3	99	0.0	0	0.0	0.0	270
2022/04/26:04:35:00	23.3	99	0.0	0	0.0	0.0	275
2022/04/26:04:40:00	23.3	99	0.0	0	0.0	0.0	280
2022/04/26:04:45:00	23.2	99	0.0	0	0.0	0.0	285
2022/04/26:04:50:00	23.2	99	0.0	0	0.0	0.0	290
2022/04/26:04:55:00	23.1	99	0.0	0	0.0	1.8	295
2022/04/26:05:00:00	23.0	99	0.0	0	0.0	0.0	300
2022/04/26:05:05:00	23.1	99	0.0	0	0.0	1.8	305
2022/04/26:05:10:00	23.1	99	0.0	0	0.0	0.0	310
2022/04/26:05:15:00	23.1	99	0.0	0	0.0	1.8	315
2022/04/26:05:20:00	23.2	99	0.0	0	0.0	0.0	320
2022/04/26:05:25:00	23.1	99	0.0	0	0.0	0.0	325
2022/04/26:05:30:00	23.1	99	0.0	0	0.0	0.0	330
2022/04/26:05:35:00	23.1	99	0.0	0	0.0	0.0	335
2022/04/26:05:40:00	23.0	99	0.0	0	0.0	0.0	340
2022/04/26:05:45:00	23.0	99	0.0	0	0.0	0.0	345
2022/04/26:05:50:00	23.0	99	1.3	0	0.0	0.0	350
2022/04/26:05:55:00	23.2	99	7.6	0	0.0	0.0	355
2022/04/26:06:00:00	23.3	99	22.8	0	0.0	0.0	360
2022/04/26:06:05:00	23.3	99	91.2	0	0.0	0.0	365
2022/04/26:06:10:00	23.3	99	211.6	0	0.0	0.0	370
2022/04/26:06:15:00	23.3	99	443.5	0	0.0	0.0	375
2022/04/26:06:20:00	23.3	99	861.6	0	0.0	1.8	380
2022/04/26:06:25:00	23.3	99	1417.8	0	0.0	0.0	385
2022/04/26:06:30:00	23.3	99	2020.9	0	0.0	0.0	390
2022/04/26:06:35:00	23.4	99	2507.4	0	0.0	1.8	395
2022/04/26:06:40:00	23.5	99	3113.0	0	0.0	1.8	400
2022/04/26:06:45:00	23.7	99	3818.7	0	0.0	0.0	405
2022/04/26:06:50:00	23.9	99	4339.5	0	0.0	0.0	410
2022/04/26:06:55:00	24.2	99	4815.9	0	0.0	0.0	415
2022/04/26:07:00:00	24.4	99	5331.5	0	0.0	0.0	420
2022/04/26:07:05:00	24.7	99	6027.1	0	0.0	0.0	425
2022/04/26:07:10:00	25.0	98	6972.3	0	0.0	0.0	430
2022/04/26:07:15:00	25.3	98	8238.0	0	0.0	0.0	435
2022/04/26:07:20:00	25.6	98	9236.4	0	0.0	0.0	440
2022/04/26:07:25:00	25.9	98	10737.8	0	0.0	1.8	445
2022/04/26:07:30:00	26.1	97	12213.9	0	0.0	0.0	450
2022/04/26:07:35:00	26.4	99	13521.4	1	0.0	0.0	455
2022/04/26:07:40:00	26.6	98	15240.7	1	0.0	0.0	460
2022/04/26:07:45:00	26.8	97	17711.4	1	0.0	1.8	465
2022/04/26:07:50:00	27.0	96	20407.6	1	0.0	1.8	470
2022/04/26:07:55:00	27.1	96	22137.0	1	0.0	1.8	475
2022/04/26:08:00:00	27.2	98	24456.9	1	0.0	0.0	480
2022/04/26:08:05:00	27.6	99	27034.0	2	0.0	0.0	485
2022/04/26:08:10:00	27.8	99	29061.2	2	0.0	1.8	490
2022/04/26:08:15:00	27.8	98	31867.6	2	0.0	1.8	495
2022/04/26:08:20:00	27.9	98	34486.5	2	0.0	0.0	500
2022/04/26:08:25:00	28.2	99	36215.9	2	0.0	1.8	505
2022/04/26:08:30:00	28.3	99	39328.9	3	0.0	1.8	510
2022/04/26:08:35:00	28.5	99	41974.4	3	0.0	3.5	515
2022/04/26:08:40:00	28.6	99	46842.3	3	0.0	1.8	520
2022/04/26:08:45:00	28.4	99	55042.3	4	0.0	3.5	525
2022/04/26:08:50:00	28.5	99	53287.5	4	0.0	3.5	530
2022/04/26:08:55:00	28.4	97	57610.5	4	0.0	5.5	535
2022/04/26:09:00:00	28.2	99	23957.7	1	0.0	1.8	540
2022/04/26:09:05:00	28.2	99	72614.3	5	0.0	0.0	545
2022/04/26:09:10:00	28.7	99	29736.5	2	0.0	1.8	550
2022/04/26:09:15:00	28.8	99	38119.0	2	0.0	5.5	555
2022/04/26:09:20:00	28.7	99	80520.4	6	0.0	1.8	560
2022/04/26:09:25:00	28.9	99	82300.5	6	0.0	5.5	565
2022/04/26:09:30:00	28.9	99	77483.4	5	0.0	3.5	570
2022/04/26:09:35:00	29.0	99	83478.8	6	0.0	3.5	575
2022/04/26:09:40:00	29.2	99	80421.6	6	0.0	3.5	580
2022/04/26:09:45:00	29.4	98	86946.6	6	0.0	3.5	585
2022/04/26:09:50:00	29.6	97	71484.1	5	0.0	5.5	590
2022/04/26:09:55:00	29.4	99	87544.6	6	0.0	3.5	595
2022/04/26:10:00:00	29.3	95	93910.0	7	0.0	5.5	600
2022/04/26:10:05:00	29.1	96	65762.4	5	0.0	3.5	605
2022/04/26:10:10:00	28.9	98	103126.2	7	0.0	1.8	610
2022/04/26:10:15:00	29.2	94	104436.3	8	0.0	5.5	615
2022/04/26:10:20:00	29.2	96	69051.5	5	0.0	3.5	620
2022/04/26:10:25:00	29.0	98	75210.4	5	0.0	3.5	625
2022/04/26:10:30:00	29.0	98	111164.0	8	0.0	3.5	630
2022/04/26:10:35:00	29.0	95	112776.9	8	0.0	7.2	635
2022/04/26:10:40:00	29.1	95	110520.4	8	0.0	7.2	640
2022/04/26:10:45:00	29.1	96	39916.8	3	0.0	5.5	645
2022/04/26:10:50:00	28.9	97	38472.5	2	0.0	3.5	650
2022/04/26:10:55:00	28.6	97	120033.0	9	0.0	5.5	655
2022/04/26:11:00:00	28.7	98	47268.0	3	0.0	5.5	660
2022/04/26:11:05:00	28.8	98	62233.8	4	0.0	5.5	665
2022/04/26:11:10:00	28.8	97	120040.6	9	0.0	5.5	670
2022/04/26:11:15:00	29.0	97	110946.1	8	0.0	5.5	675
2022/04/26:11:20:00	29.0	97	115028.4	8	0.0	9.3	680
2022/04/26:11:25:00	28.8	96	114192.2	8	0.0	13.0	685
2022/04/26:11:30:00	28.8	93	112612.2	8	0.0	11.1	690
2022/04/26:11:35:00	29.2	96	113056.9	8	0.0	7.2	695
2022/04/26:11:40:00	29.5	92	122646.9	9	0.0	11.1	700
2022/04/26:11:45:00	29.5	88	131784.5	10	0.0	13.0	705
2022/04/26:11:50:00	29.3	94	132293.8	10	0.0	5.5	710
2022/04/26:11:55:00	29.3	92	61903.1	4	0.0	9.3	715
2022/04/26:12:00:00	28.9	94	46616.7	3	0.0	9.3	720
2022/04/26:12:05:00	28.9	96	122152.7	9	0.0	5.5	725
2022/04/26:12:10:00	29.1	96	118891.5	9	0.0	9.3	730
2022/04/26:12:15:00	29.0	95	117563.7	9	0.0	13.0	735
2022/04/26:12:20:00	29.3	96	111703.8	8	0.0	5.5	740
2022/04/26:12:25:00	29.7	94	118937.1	9	0.0	7.2	745
2022/04/26:12:30:00	29.8	94	115773.4	8	0.0	7.2	750
2022/04/26:12:35:00	29.6	94	126325.0	9	0.0	7.2	755
2022/04/26:12:40:00	29.7	95	130963.5	10	0.0	5.5	760
2022/04/26:12:45:00	29.9	94	129531.7	9	0.0	7.2	765
2022/04/26:12:50:00	30.2	93	127385.4	9	0.0	11.1	770
2022/04/26:12:55:00	29.8	94	117358.4	9	0.0	9.3	775
2022/04/26:13:00:00	29.7	93	124542.3	9	0.0	9.3	780
2022/04/26:13:05:00	29.5	94	125719.3	9	0.0	7.2	785
2022/04/26:13:10:00	29.4	92	122570.8	9	0.0	11.1	790
2022/04/26:13:15:00	29.2	95	68875.4	5	0.0	7.2	795
2022/04/26:13:20:00	28.8	95	36259.0	2	0.0	11.1	800
2022/04/26:13:25:00	28.4	95	52849.1	4	0.0	7.2	805
2022/04/26:13:30:00	28.5	96	104969.7	8	0.0	5.5	810
2022/04/26:13:35:00	28.7	95	111042.4	8	0.0	9.3	815
2022/04/26:13:40:00	28.8	96	116705.9	8	0.0	7.2	820
2022/04/26:13:45:00	29.2	95	110516.6	8	0.0	7.2	825
2022/04/26:13:50:00	29.2	95	107155.3	8	0.0	9.3	830
2022/04/26:13:55:00	29.2	94	77523.9	5	0.0	5.5	835
2022/04/26:14:00:00	29.1	94	97901.1	7	0.0	5.5	840
2022/04/26:14:05:00	29.1	95	100169.0	7	0.0	1.8	845
2022/04/26:14:10:00	29.3	94	96904.0	7	0.0	11.1	850
2022/04/26:14:15:00	29.3	94	101029.3	7	0.0	9.3	855
2022/04/26:14:20:00	29.2	94	106377.3	8	0.0	5.5	860
2022/04/26:14:25:00	28.9	94	106058.0	8	0.0	7.2	865
2022/04/26:14:30:00	29.1	95	48959.4	3	0.0	7.2	870
2022/04/26:14:35:00	28.9	93	40157.6	3	0.0	13.0	875
2022/04/26:14:40:00	28.4	94	27092.3	2	0.0	13.0	880
2022/04/26:14:45:00	28.1	96	25734.0	1	0.0	9.3	885
2022/04/26:14:50:00	27.7	99	18864.4	1	0.0	3.5	890
2022/04/26:14:55:00	27.6	99	17961.0	1	0.0	7.2	895
2022/04/26:15:00:00	27.5	99	17744.3	1	0.0	3.5	900
2022/04/26:15:05:00	27.3	99	14138.5	1	0.0	3.5	905
2022/04/26:15:10:00	27.2	99	12078.3	0	0.0	3.5	910
2022/04/26:15:15:00	27.0	99	9715.4	0	0.0	1.8	915
2022/04/26:15:20:00	26.9	99	8948.8	0	0.0	1.8	920
2022/04/26:15:25:00	26.7	99	5131.4	0	0.0	3.5	925
2022/04/26:15:30:00	26.6	99	6552.9	0	0.0	3.5	930
2022/04/26:15:35:00	26.5	99	6123.4	0	0.0	7.2	935
2022/04/26:15:40:00	26.2	98	6085.4	0	0.0	5.5	940
2022/04/26:15:45:00	25.9	99	7931.4	0	0.0	5.5	945
2022/04/26:15:50:00	25.7	99	8160.7	0	0.0	1.8	950
2022/04/26:15:55:00	25.8	99	8031.5	0	0.0	3.5	955
2022/04/26:16:00:00	25.8	99	12458.4	0	0.0	5.5	960
2022/04/26:16:05:00	25.8	99	15011.4	1	0.0	3.5	965
2022/04/26:16:10:00	25.8	99	22789.5	1	0.0	3.5	970
2022/04/26:16:15:00	25.9	99	13192.0	1	0.0	5.5	975
2022/04/26:16:20:00	26.1	99	16196.1	1	0.0	1.8	980
2022/04/26:16:25:00	26.3	99	26538.6	2	0.0	0.0	985
2022/04/26:16:30:00	26.4	99	41903.5	3	0.0	1.8	990
2022/04/26:16:35:00	26.8	99	34239.4	2	0.0	3.5	995
2022/04/26:16:40:00	27.2	98	24989.0	1	0.0	1.8	1000
2022/04/26:16:45:00	27.4	97	21545.3	1	0.0	1.8	1005
2022/04/26:16:50:00	27.5	98	18214.4	1	0.0	1.8	1010
2022/04/26:16:55:00	27.4	97	21218.4	1	0.0	1.8	1015
2022/04/26:17:00:00	27.4	96	20586.2	1	0.0	1.8	1020
2022/04/26:17:05:00	27.5	97	11881.9	0	0.0	0.0	1025
2022/04/26:17:10:00	27.4	98	13963.6	1	0.0	1.8	1030
2022/04/26:17:15:00	27.4	98	10900.0	0	0.0	0.0	1035
2022/04/26:17:20:00	27.3	99	9396.1	0	0.0	0.0	1040
2022/04/26:17:25:00	27.3	99	7673.0	0	0.0	0.0	1045
2022/04/26:17:30:00	27.4	99	7043.3	0	0.0	0.0	1050
2022/04/26:17:35:00	27.4	99	5126.3	0	0.0	0.0	1055
2022/04/26:17:40:00	27.3	99	4215.3	0	0.0	0.0	1060
2022/04/26:17:45:00	27.2	99	3352.5	0	0.0	0.0	1065
2022/04/26:17:50:00	27.2	99	2835.5	0	0.0	0.0	1070
2022/04/26:17:55:00	27.0	99	1730.7	0	0.0	0.0	1075
2022/04/26:18:00:00	26.9	99	1349.4	0	0.0	0.0	1080
2022/04/26:18:05:00	26.6	99	805.8	0	0.0	0.0	1085
2022/04/26:18:10:00	26.3	99	305.3	0	0.0	0.0	1090
2022/04/26:18:15:00	26.1	99	183.7	0	0.0	0.0	1095
2022/04/26:18:20:00	26.0	99	74.8	0	0.0	0.0	1100
2022/04/26:18:25:00	25.8	99	20.3	0	0.0	0.0	1105
2022/04/26:18:30:00	25.5	99	3.8	0	0.0	0.0	1110
2022/04/26:18:35:00	25.5	99	1.3	0	0.0	0.0	1115
2022/04/26:18:40:00	25.3	99	0.0	0	0.0	0.0	1120
2022/04/26:18:45:00	25.3	99	0.0	0	0.0	0.0	1125
2022/04/26:18:50:00	25.3	99	0.0	0	0.0	0.0	1130
2022/04/26:18:55:00	25.3	99	0.0	0	0.0	0.0	1135
2022/04/26:19:00:00	25.3	99	0.0	0	0.0	0.0	1140
2022/04/26:19:05:00	25.4	99	0.0	0	0.0	0.0	1145
2022/04/26:19:10:00	25.3	99	0.0	0	0.0	0.0	1150
2022/04/26:19:15:00	25.3	99	0.0	0	0.0	0.0	1155
2022/04/26:19:20:00	25.3	99	0.0	0	0.0	0.0	1160
2022/04/26:19:25:00	25.3	99	0.0	0	0.0	0.0	1165
2022/04/26:19:30:00	25.2	99	0.0	0	0.0	0.0	1170
2022/04/26:19:35:00	25.4	99	0.0	0	0.0	1.8	1175
2022/04/26:19:40:00	25.5	98	0.0	0	0.0	1.8	1180
2022/04/26:19:45:00	25.5	98	0.0	0	0.0	1.8	1185
2022/04/26:19:50:00	25.6	98	0.0	0	0.0	0.0	1190
2022/04/26:19:55:00	25.6	98	0.0	0	0.0	1.8	1195
2022/04/26:20:00:00	25.7	97	0.0	0	0.0	1.8	1200
2022/04/26:20:05:00	25.7	97	0.0	0	0.0	0.0	1205
2022/04/26:20:10:00	25.8	97	0.0	0	0.0	0.0	1210
2022/04/26:20:15:00	25.4	98	0.0	0	0.0	3.5	1215
2022/04/26:20:20:00	25.6	97	0.0	0	0.0	5.5	1220
2022/04/26:20:25:00	25.6	98	0.0	0	0.0	3.5	1225
2022/04/26:20:30:00	25.5	98	0.0	0	0.0	1.8	1230
2022/04/26:20:35:00	25.6	98	0.0	0	0.0	1.8	1235
2022/04/26:20:40:00	25.5	98	0.0	0	0.0	1.8	1240
2022/04/26:20:45:00	25.4	98	0.0	0	0.0	0.0	1245
2022/04/26:20:50:00	25.5	98	0.0	0	0.0	0.0	1250
2022/04/26:20:55:00	25.4	98	0.0	0	0.0	0.0	1255
2022/04/26:21:00:00	25.4	99	0.0	0	0.0	0.0	1260
2022/04/26:21:05:00	25.2	98	0.0	0	0.0	0.0	1265
2022/04/26:21:10:00	25.3	98	0.0	0	0.0	0.0	1270
2022/04/26:21:15:00	25.3	99	0.0	0	0.0	0.0	1275
2022/04/26:21:20:00	25.1	99	0.0	0	0.0	0.0	1280
2022/04/26:21:25:00	24.9	99	0.0	0	0.0	0.0	1285
2022/04/26:21:30:00	24.9	99	0.0	0	0.0	0.0	1290
2022/04/26:21:35:00	24.7	99	0.0	0	0.0	0.0	1295
2022/04/26:21:40:00	24.7	99	0.0	0	0.0	0.0	1300
2022/04/26:21:45:00	24.8	99	0.0	0	0.0	0.0	1305
2022/04/26:21:50:00	24.8	99	0.0	0	0.0	0.0	1310
2022/04/26:21:55:00	24.7	99	0.0	0	0.0	0.0	1315
2022/04/26:22:00:00	24.7	99	0.0	0	0.0	0.0	1320
2022/04/26:22:05:00	24.7	99	0.0	0	0.0	0.0	1325
2022/04/26:22:10:00	24.7	99	0.0	0	0.0	0.0	1330
2022/04/26:22:15:00	24.6	99	0.0	0	0.0	0.0	1335
2022/04/26:22:20:00	24.5	99	0.0	0	0.0	0.0	1340
2022/04/26:22:25:00	24.4	99	0.0	0	0.0	0.0	1345
2022/04/26:22:35:00	24.8	98	0.0	0	0.0	0.0	1355
2022/04/26:22:40:00	24.7	98	0.0	0	0.0	0.0	1360
2022/04/26:22:45:00	24.6	99	0.0	0	0.0	0.0	1365
2022/04/26:22:50:00	24.3	99	0.0	0	0.0	0.0	1370
2022/04/26:22:55:00	24.2	99	0.0	0	0.0	0.0	1375
2022/04/26:23:00:00	24.3	99	0.0	0	0.0	0.0	1380
2022/04/26:23:05:00	24.5	99	0.0	0	0.0	0.0	1385
2022/04/26:23:10:00	24.4	99	0.0	0	0.0	0.0	1390
2022/04/26:23:15:00	24.2	99	0.0	0	0.0	0.0	1395
2022/04/26:23:20:00	24.0	99	0.0	0	0.0	0.0	1400
2022/04/26:23:25:00	23.9	99	0.0	0	0.0	1.8	1405
2022/04/26:23:30:00	24.4	99	0.0	0	0.0	0.0	1410
2022/04/26:23:35:00	24.5	98	0.0	0	0.0	1.8	1415
2022/04/26:23:40:00	24.1	99	0.0	0	0.0	0.0	1420
2022/04/26:23:45:00	24.5	97	0.0	0	0.0	0.0	1425
2022/04/26:23:50:00	24.6	97	0.0	0	0.0	0.0	1430
2022/04/26:23:55:00	24.1	99	0.0	0	0.0	0.0	1435
2022/04/27:00:00:00	24.2	98	0.0	0	0.0	0.0	0
2022/04/27:00:05:00	24.5	97	0.0	0	0.0	0.0	5
2022/04/27:00:10:00	24.8	95	0.0	0	0.0	0.0	10
2022/04/27:00:15:00	25.0	95	0.0	0	0.0	0.0	15
2022/04/27:00:20:00	24.5	97	0.0	0	0.0	0.0	20
2022/04/27:00:25:00	24.0	98	0.0	0	0.0	0.0	25
2022/04/27:00:30:00	24.2	98	0.0	0	0.0	0.0	30
2022/04/27:00:35:00	23.7	99	0.0	0	0.0	1.8	35
2022/04/27:00:40:00	23.8	99	0.0	0	0.0	1.8	40
2022/04/27:00:45:00	23.8	99	0.0	0	0.0	1.8	45
2022/04/27:00:50:00	23.8	99	0.0	0	0.0	0.0	50
2022/04/27:00:55:00	23.9	99	0.0	0	0.0	0.0	55
2022/04/27:01:00:00	24.2	99	0.0	0	0.0	0.0	60
2022/04/27:01:05:00	24.0	99	0.0	0	0.0	0.0	65
2022/04/27:01:10:00	23.9	99	0.0	0	0.0	0.0	70
2022/04/27:01:15:00	24.0	99	0.0	0	0.0	0.0	75
2022/04/27:01:20:00	23.9	99	0.0	0	0.0	3.5	80
2022/04/27:01:25:00	24.4	98	0.0	0	0.0	1.8	85
2022/04/27:01:30:00	24.2	99	0.0	0	0.0	0.0	90
2022/04/27:01:35:00	23.8	99	0.0	0	0.0	3.5	95
2022/04/27:01:40:00	24.1	98	0.0	0	0.0	0.0	100
2022/04/27:01:45:00	24.4	97	0.0	0	0.0	1.8	105
2022/04/27:01:50:00	24.7	95	0.0	0	0.0	1.8	110
2022/04/27:01:55:00	24.7	96	0.0	0	0.0	1.8	115
2022/04/27:02:00:00	24.5	96	0.0	0	0.0	1.8	120
2022/04/27:02:05:00	24.6	96	0.0	0	0.0	1.8	125
2022/04/27:02:10:00	24.5	98	0.0	0	0.0	1.8	130
2022/04/27:02:15:00	24.3	99	0.0	0	0.0	0.0	135
2022/04/27:02:20:00	24.1	99	0.0	0	0.0	1.8	140
2022/04/27:02:25:00	24.3	99	0.0	0	0.0	1.8	145
2022/04/27:02:30:00	24.0	99	0.0	0	0.0	0.0	150
2022/04/27:02:35:00	24.0	99	0.0	0	0.0	0.0	155
2022/04/27:02:40:00	24.0	99	0.0	0	0.0	0.0	160
2022/04/27:02:45:00	23.9	99	0.0	0	0.0	0.0	165
2022/04/27:02:50:00	23.9	99	0.0	0	0.0	0.0	170
2022/04/27:02:55:00	24.1	99	0.0	0	0.0	0.0	175
2022/04/27:03:00:00	24.0	99	0.0	0	0.0	0.0	180
2022/04/27:03:05:00	24.0	99	0.0	0	0.0	1.8	185
2022/04/27:03:10:00	24.2	99	0.0	0	0.0	1.8	190
2022/04/27:03:15:00	24.3	99	0.0	0	0.0	0.0	195
2022/04/27:03:20:00	24.2	99	0.0	0	0.0	1.8	200
2022/04/27:03:25:00	24.3	99	0.0	0	0.0	3.5	205
2022/04/27:03:30:00	24.5	99	0.0	0	0.0	1.8	210
2022/04/27:03:35:00	24.6	99	0.0	0	0.0	0.0	215
2022/04/27:03:40:00	24.6	99	0.0	0	0.0	1.8	220
2022/04/27:03:45:00	24.7	99	0.0	0	0.0	1.8	225
2022/04/27:03:50:00	24.6	99	0.0	0	0.0	0.0	230
2022/04/27:03:55:00	24.6	99	0.0	0	0.0	0.0	235
2022/04/27:04:00:00	24.5	99	0.0	0	0.0	0.0	240
2022/04/27:04:05:00	24.4	99	0.0	0	0.0	0.0	245
2022/04/27:04:10:00	24.4	99	0.0	0	0.0	0.0	250
2022/04/27:04:15:00	24.2	99	0.0	0	0.0	0.0	255
2022/04/27:04:20:00	24.1	99	0.0	0	0.0	0.0	260
2022/04/27:04:25:00	24.0	99	0.0	0	0.0	0.0	265
2022/04/27:04:30:00	24.0	99	0.0	0	0.0	0.0	270
2022/04/27:04:35:00	24.0	99	0.0	0	0.0	3.5	275
2022/04/27:04:40:00	24.2	99	0.0	0	0.0	1.8	280
2022/04/27:04:45:00	24.3	99	0.0	0	0.0	1.8	285
2022/04/27:04:50:00	24.3	99	0.0	0	0.0	3.5	290
2022/04/27:04:55:00	24.6	99	0.0	0	0.0	1.8	295
2022/04/27:05:00:00	24.6	99	0.0	0	0.0	1.8	300
2022/04/27:05:05:00	24.7	99	0.0	0	0.0	1.8	305
2022/04/27:05:10:00	24.6	99	0.0	0	0.0	0.0	310
2022/04/27:05:15:00	24.3	99	0.0	0	0.0	0.0	315
2022/04/27:05:20:00	24.2	99	0.0	0	0.0	0.0	320
2022/04/27:05:25:00	23.9	99	0.0	0	0.0	0.0	325
2022/04/27:05:30:00	23.7	99	0.0	0	0.0	0.0	330
2022/04/27:05:35:00	23.7	99	0.0	0	0.0	0.0	335
2022/04/27:05:40:00	23.8	99	0.0	0	0.0	0.0	340
2022/04/27:05:45:00	23.7	99	0.0	0	0.0	0.0	345
2022/04/27:05:50:00	23.6	99	1.3	0	0.0	0.0	350
2022/04/27:05:55:00	23.6	99	6.3	0	0.0	0.0	355
2022/04/27:06:00:00	23.7	99	31.7	0	0.0	0.0	360
2022/04/27:06:05:00	23.6	99	88.7	0	0.0	0.0	365
2022/04/27:06:10:00	23.6	99	177.4	0	0.0	0.0	370
2022/04/27:06:15:00	23.5	99	381.4	0	0.0	0.0	375
2022/04/27:06:20:00	23.4	99	857.8	0	0.0	0.0	380
2022/04/27:06:25:00	23.5	99	1354.4	0	0.0	0.0	385
2022/04/27:06:30:00	23.6	99	1914.4	0	0.0	0.0	390
2022/04/27:06:35:00	23.8	99	2447.8	0	0.0	0.0	395
2022/04/27:06:40:00	23.9	99	3053.5	0	0.0	0.0	400
2022/04/27:06:45:00	24.0	99	3659.1	0	0.0	0.0	405
2022/04/27:06:50:00	24.2	99	4349.6	0	0.0	0.0	410
2022/04/27:06:55:00	24.2	99	4907.1	0	0.0	0.0	415
2022/04/27:07:00:00	24.3	99	5650.8	0	0.0	0.0	420
2022/04/27:07:05:00	24.5	99	6228.6	0	0.0	0.0	425
2022/04/27:07:10:00	24.7	99	7329.6	0	0.0	0.0	430
2022/04/27:07:15:00	24.9	99	8709.4	0	0.0	0.0	435
2022/04/27:07:20:00	25.2	99	10082.8	0	0.0	0.0	440
2022/04/27:07:25:00	25.6	99	11422.0	0	0.0	0.0	445
2022/04/27:07:30:00	25.9	99	10844.3	0	0.0	0.0	450
2022/04/27:07:35:00	25.9	99	13302.2	1	0.0	0.0	455
2022/04/27:07:40:00	26.1	99	15120.4	1	0.0	0.0	460
2022/04/27:07:45:00	26.3	99	15813.4	1	0.0	0.0	465
2022/04/27:07:50:00	26.6	99	18954.3	1	0.0	1.8	470
2022/04/27:07:55:00	26.7	98	20848.5	1	0.0	1.8	475
2022/04/27:08:00:00	26.7	97	22057.2	1	0.0	1.8	480
2022/04/27:08:05:00	26.8	99	23344.5	1	0.0	1.8	485
2022/04/27:08:10:00	26.8	99	26029.2	2	0.0	1.8	490
2022/04/27:08:15:00	26.9	98	28677.3	2	0.0	3.5	495
2022/04/27:08:20:00	27.0	97	30931.3	2	0.0	1.8	500
2022/04/27:08:25:00	27.3	95	33507.1	2	0.0	3.5	505
2022/04/27:08:30:00	27.6	94	36527.6	2	0.0	1.8	510
2022/04/27:08:35:00	27.8	97	37760.4	2	0.0	0.0	515
2022/04/27:08:40:00	27.9	95	41354.9	3	0.0	3.5	520
2022/04/27:08:45:00	27.8	95	42452.1	3	0.0	3.5	525
2022/04/27:08:50:00	27.8	93	44835.3	3	0.0	3.5	530
2022/04/27:08:55:00	28.1	92	47180.5	3	0.0	0.0	535
2022/04/27:09:00:00	28.5	89	50141.5	3	0.0	3.5	540
2022/04/27:09:05:00	28.6	87	34369.9	2	0.0	1.8	545
2022/04/27:09:10:00	28.5	89	32169.1	2	0.0	1.8	550
2022/04/27:09:15:00	28.3	97	59822.7	4	0.0	3.5	555
2022/04/27:09:20:00	28.2	96	59679.5	4	0.0	0.0	560
2022/04/27:09:25:00	28.6	96	30879.3	2	0.0	0.0	565
2022/04/27:09:30:00	28.8	92	67583.0	5	0.0	0.0	570
2022/04/27:09:35:00	29.7	85	26723.6	2	0.0	1.8	575
2022/04/27:09:40:00	29.7	85	24201.0	1	0.0	0.0	580
2022/04/27:09:45:00	29.7	87	21664.4	1	0.0	0.0	585
2022/04/27:09:50:00	29.8	84	25020.7	1	0.0	0.0	590
2022/04/27:09:55:00	29.4	85	25565.5	1	0.0	0.0	595
2022/04/27:10:00:00	29.4	86	22571.6	1	0.0	1.8	600
2022/04/27:10:05:00	29.2	87	40427.4	3	0.0	1.8	605
2022/04/27:10:10:00	29.0	87	25974.8	1	0.0	0.0	610
2022/04/27:10:15:00	29.0	88	25242.4	1	0.0	0.0	615
2022/04/27:10:20:00	28.9	85	55030.9	4	0.0	1.8	620
2022/04/27:10:25:00	29.1	87	89822.7	6	0.0	3.5	625
2022/04/27:10:30:00	29.2	85	88995.3	6	0.0	3.5	630
2022/04/27:10:35:00	29.7	85	86693.2	6	0.0	7.2	635
2022/04/27:10:40:00	30.2	83	84699.0	6	0.0	5.5	640
2022/04/27:10:45:00	30.2	80	85797.4	6	0.0	5.5	645
2022/04/27:10:50:00	30.1	82	90386.5	6	0.0	1.8	650
2022/04/27:10:55:00	30.3	82	70647.9	5	0.0	5.5	655
2022/04/27:11:00:00	30.2	80	96961.0	7	0.0	7.2	660
2022/04/27:11:05:00	30.2	82	92150.2	7	0.0	5.5	665
2022/04/27:11:10:00	30.2	79	94335.8	7	0.0	9.3	670
2022/04/27:11:15:00	30.1	80	97907.4	7	0.0	11.1	675
2022/04/27:11:50:00	30.3	84	106642.1	8	0.0	7.2	710
2022/04/27:11:55:00	30.3	81	105201.5	8	0.0	7.2	715
2022/04/27:12:00:00	30.3	82	108133.4	8	0.0	7.2	720
